path:extent	identity	cause	production_chain
dag/extdeps/crypto/nist_p256.dag:12417-12420	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12422-12425	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12427-12429	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12431-12433	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12435-12438	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12440-12443	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12445-12448	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12450-12453	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12489-12491	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12493-12496	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12498-12500	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12502-12505	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12507-12510	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12512-12514	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12516-12519	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12521-12524	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12526-12529	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12531-12534	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12536-12539	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12541-12543	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12545-12548	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12550-12552	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12554-12557	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12559-12561	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12563-12565	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12567-12570	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12572-12574	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12576-12578	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12580-12583	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12585-12587	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12589-12591	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12593-12596	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12598-12601	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12603-12606	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12608-12610	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12612-12615	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12617-12619	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12621-12624	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12626-12628	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:12630-12633	dag_token_int_literal	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/extdeps/crypto/nist_p256.dag:13509-13515	octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:13574-13580	octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:13640-13646	octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14109-14117	p_octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14134-14142	n_octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14159-14167	b_octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14184-14193	gx_octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14211-14220	gy_octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14238-14255	coordinate_octets	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14333-14334	c	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/extdeps/crypto/nist_p256.dag:14348-14349	x	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
