# source_run=33242663070 head=0ed773f1a5 (full-tree floor, my branch)  seam_denominator=14  digest=8f7b9bb846bdac2c
# candidate_entries=1145  joined_claims=8450  standing is SCHEDULER standing, not cutover disposition
claim_identity	module	entry_path	floor_standing	matched_prefix
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_manifest_digest_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_native_digest_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_package_tree_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_package_tree_tiny_fixture	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_protocol_schema_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_receipt_identity_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_set_identity_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_observe_toolchain_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_parse_canonicalize_largest_protocol_schema_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_finish_parse_largest_protocol_schema_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_materialize_codex_runtime_bundle_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_materialize_finish_after_install_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_materialize_npm_ci_offline_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_materialize_through_prepare_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_wet_witness_test.wet_select_codex_exact_target_closure_only	test.claim.codex_supervised_turn_wet_witness_test	dag/test/claim/codex_supervised_turn_wet_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.RED_rpc_refusal_is_not_a_non_matching_line	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.RED_unreadable_thread_id_line_is_not_a_non_matching_line	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.a_mis_addressed_rpc_response_is_still_accepted_as_the_thread_id	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_absent_thread_admits_turn_start	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_blank_lines_are_not_counted_as_unreadable	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_busy_thread_refuses_outcome_unobserved	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_corrupt_generation_store_refuses_prior_read	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_exit_zero_without_terminal_is_not_observed	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_idle_thread_without_terminal_receipt_refuses_duplicate_execution	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_missing_generation_store_reads_as_zero	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_negative_generation_store_refuses_prior_read	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_nonzero_exit_without_turn_start_is_not_observed	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_parse_supervised_stdout_extracts_thread_and_turn_ids	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_parse_supervised_stdout_turn_completed_disposition	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_parse_turn_failed_notification_disposition	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_running_lease_observation_is_expected_not_absent	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_supervised_binding_uses_held_session_lease_policy	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_supervised_thread_id_from_line_matches_rpc_parse	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_terminal_receipt_carries_client_command_id	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_turn_start_line_escapes_json_unsafe_user_input	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_unreadable_generation_store_refuses_prior_read	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_unreadable_lines_are_not_reported_as_unobserved	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.codex_supervised_turn_witness_test.witness_whitespace_generation_store_is_malformed_not_absent	test.claim.codex_supervised_turn_witness_test	dag/test/claim/codex_supervised_turn_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_absent_named_declaration_is_missing	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_all_six_file_grain_rows_expand_complete_discoveries	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_canonical_roster_refuses_empty_or_truncated_discovery	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_duplicate_declaration_is_ambiguous	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_duplicate_discovery_entry_is_ambiguous	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_duplicate_module_is_ambiguous	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_duplicate_roster_identity_is_ambiguous	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_empty_complete_discovery_is_missing	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_gate_and_fmt_rows_stay_typed_and_empty	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_incomplete_discovery_stays_incomplete	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_live_roster_identities_are_unique_and_kind_partitioned	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_named_multi_function_is_exact_and_permutation_invariant	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_overlapping_output_membership_is_ambiguous	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_rejects_non_whole_discovery	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_rejects_wrong_module_discovery	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_roster_and_expansion_set_equality_has_teeth	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_check_demand_witness.commit_check_demand_unowned_discovery_is_roster_ambiguous	test.claim.commit_check_demand_witness	dag/test/claim/commit_check_demand_witness_test.dag	FloorPlanned	
test.claim.commit_witness_claim_roster_witness.commit_witness_claim_roster_red_control_holds	test.claim.commit_witness_claim_roster_witness	dag/test/claim/commit_witness_claim_roster_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.clean_tree_admits_every_commit_writer	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.extra_population_and_content_mismatch_refusals_accumulate	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.fabricated_matching_artifact_refuses	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.identity_content_and_classification_fail_closed	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.incomplete_population_refuses_each_shape	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.isolated_and_out_of_order_marker_controls_admit	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.mismatched_provenance_file_path_refuses	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.missing_writer_bindings_are_two_owned_triggered_work_rows	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.non_default_git_conflict_marker_size_refuses	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.source_path_with_test_claim_refuses	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.staged_marker_text_218dea6_shape_refuses_typed_and_located	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.tracked_test_fixture_bound_to_same_path_and_blob_admits	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_admission_witness.unmerged_index_218dea6_shape_refuses_typed_and_located	test.claim.commit_writer_admission_witness	dag/test/claim/commit_writer_admission_witness_test.dag	FloorPlanned	
test.claim.commit_writer_heal_admission_real_execution.clean_staged_index_admits_by_real_execution	test.claim.commit_writer_heal_admission_real_execution	dag/test/claim/commit_writer_heal_admission_real_execution_witness_test.dag	FloorPlanned	
test.claim.commit_writer_heal_admission_real_execution.space_and_tab_named_paths_admit_by_real_execution	test.claim.commit_writer_heal_admission_real_execution	dag/test/claim/commit_writer_heal_admission_real_execution_witness_test.dag	FloorPlanned	
